_timestamp,loss,step,_runtime,l2_error,loss_boundary,loss_interior,_step,time
1715434778.8752823,49.67380864958415,0,5.451601266860962,3.894510283078114,0.004055179010242898,49.66975347057391,0,1.0690913200378418
1715434778.900185,71.74382211977839,1,5.47650408744812,2.3520171908308254,5.821437943174817,65.92238417660357,1,1.4629249572753906
1715434778.9240415,53.09353013860699,2,5.500360488891602,3.830268566292647,3.7578200103963244,49.335710128210664,2,1.4850659370422363
1715434778.9479296,58.26907434676451,3,5.5242486000061035,1.6387327305091883,8.93335978052031,49.3357145662442,3,1.5094640254974365
1715434778.9717166,51.37593517781844,4,5.548035621643066,1.6555556126155877,2.040192945737885,49.335742232080555,4,1.533245325088501
1715434778.995477,50.081281821180525,5,5.57179594039917,3.5484267986497433,0.7455448794369959,49.33573694174353,5,1.556861400604248
1715434779.0195448,54.228445566078314,6,5.5958638191223145,3.1261957822972777,4.892703923876909,49.335741642201405,6,1.58052659034729
1715434779.0442183,52.99228505918906,7,5.620537281036377,1.2245183210157002,3.656535204598845,49.33574985459021,7,1.6059496402740479
1715434779.0688272,49.64035057285296,8,5.645146131515503,0.9992785765436782,0.30459617035651687,49.33575440249644,8,1.6311519145965576
1715434779.0930526,50.26437517766983,9,5.669371604919434,2.114985821194323,0.9286166891389819,49.33575848853084,9,1.6549193859100342
1715434779.116805,52.46660348963737,10,5.693124055862427,1.780782991447058,3.1308467219800122,49.33575676765736,10,1.6787371635437012
1715434779.1381938,51.67764460762146,11,5.714512825012207,0.45471421277303725,2.3419032531983897,49.33574135442307,11,1.7030746936798096
1715434779.1582918,49.62014126044793,12,5.7346107959747314,1.3416505006519224,0.28441574362406935,49.335725516823864,12,1.7247772216796875
1715434779.1785116,49.741498676205104,13,5.754830598831177,2.351343785528306,0.40578069629092495,49.33571797991418,13,1.7445111274719238
1715434779.198796,51.18813249061031,14,5.775115013122559,2.281329607200647,1.8524174124270323,49.33571507818328,14,1.7647969722747803
1715434779.2187817,51.05475485138022,15,5.795100688934326,1.2999452718936515,1.7190408009469016,49.33571405043332,15,1.7849915027618408
1715434779.2386427,49.70386652612252,16,5.814961671829224,0.3027620737107701,0.3681525892289204,49.3357139368936,16,1.80472731590271
1715434779.2585893,49.449483988679,17,5.8349082469940186,1.0793678850699597,0.11376964451608403,49.335714344162916,17,1.8250846862792969
1715434779.278618,50.381647364080955,18,5.8549370765686035,1.2079570452760933,1.0459331013983761,49.33571426268258,18,1.8442332744598389
1715434779.2986326,50.58301358357938,19,5.874951601028442,0.5705254422430861,1.2473010166681504,49.335712566911226,19,1.8648178577423096
1715434779.3186662,49.73753220886025,20,5.894985198974609,0.6569991188521824,0.40182108194827276,49.33571112691198,20,1.8846964836120605
1715434779.3389397,49.35175859327789,21,5.9152586460113525,1.5017297240319343,0.016048090385549833,49.33571050289234,21,1.905034065246582
1715434779.3595123,49.90230629431532,22,5.935831308364868,1.7453240748899976,0.5665960187735196,49.33571027554181,22,1.9254872798919678
1715434779.3796592,50.19671244201569,23,5.955978155136108,1.2927217114791592,0.8610022434344681,49.33571019858122,23,1.945775032043457
1715434779.399483,49.69752512274224,24,5.975801944732666,0.4901269199898285,0.36181494782264767,49.3357101749196,24,1.965524673461914
1715434779.4193232,49.33584517898942,25,5.995642185211182,0.4885824438662006,0.00013501293317435094,49.33571016605625,25,1.985032558441162
1715434779.4389093,49.65381360549491,26,6.015228271484375,0.7323136688972121,0.31810344524394807,49.33571016025096,26,2.0045464038848877
1715434779.4586787,49.91713573537724,27,6.0349977016448975,0.4506257070656773,0.5814255805813698,49.33571015479587,27,2.024833917617798
1715434779.4789338,49.61607698019767,28,6.05525279045105,0.47165236981254494,0.2803668306892868,49.33571014950838,28,2.044870376586914
1715434779.4989543,49.33650295989655,29,6.075273275375366,1.077298702213272,0.0007928148490964046,49.33571014504745,29,2.0649828910827637
1715434779.5190694,49.533017806499714,30,6.095388412475586,1.3253901525640437,0.1973076646854644,49.335710141814246,30,2.0850746631622314
1715434779.5391629,49.726609846420835,31,6.115481853485107,1.067058076612619,0.39089970670786844,49.335710139712965,31,2.1052443981170654
1715434779.5591433,49.5263836524404,32,6.135462284088135,0.5220385577107096,0.19067351407091865,49.335710138369485,32,2.1248743534088135
1715434779.5787923,49.335971027282525,33,6.155111312866211,0.31981825346246673,0.000260889898170545,49.33571013738435,33,2.144319534301758
1715434779.5984006,49.47723277781207,34,6.174719572067261,0.43392172962776254,0.14152264132557735,49.33571013648649,34,2.16424560546875
1715434779.6182117,49.5995448169431,35,6.194530725479126,0.30237487434751753,0.2638346813684111,49.33571013557469,35,2.1836934089660645
1715434779.6378453,49.44866131122861,36,6.2141642570495605,0.5329455931169091,0.11295117653163865,49.335710134696974,36,2.203731060028076
1715434779.6573172,49.33635797578286,37,6.233636140823364,0.9354673485066817,0.0006478418278951796,49.33571013395497,37,2.2226712703704834
1715434779.6766937,49.45081804974026,38,6.253012657165527,1.042079990548644,0.1151079163365243,49.33571013340374,38,2.2420237064361572
1715434779.696318,49.51065670695341,39,6.272636890411377,0.7944062465738164,0.17494657392060067,49.33571013303281,39,2.2620112895965576
1715434779.715998,49.39005739609838,40,6.292316913604736,0.4169375120620253,0.05434726330332678,49.33571013279505,40,2.2820353507995605
1715434779.7480388,49.43474829162216,42,6.324357748031616,0.30018622138963996,0.09903815912000047,49.33571013250216,41,2.3134050369262695
1715434779.805324,49.41791063600875,46,6.381643056869507,0.7991681816737087,0.08220050395782218,49.33571013205093,42,2.3706111907958984
1715434779.8636034,49.39524491398837,50,6.439922332763672,0.3612849580652053,0.05953478205331367,49.33571013193506,43,2.4290757179260254
1715434779.9339252,49.337825198182685,55,6.510244131088257,0.3879972335743875,0.002115066385201826,49.335710131797484,44,2.4992408752441406
1715434780.0169299,49.35113077934908,61,6.5932488441467285,0.5274173447033442,0.015420647631782684,49.33571013171729,45,2.582167148590088
1715434780.100442,49.34617520149281,67,6.676760911941528,0.5895497659651273,0.01046506981633703,49.33571013167648,46,2.666480541229248
1715434780.184013,49.338919164616456,73,6.760331869125366,0.5882608480239875,0.003209032961598074,49.33571013165486,47,2.749507188796997
1715434780.2936263,49.33693945318197,81,6.869945287704468,0.4897354505324836,0.0012293215434920047,49.33571013163848,48,2.8593122959136963
1715434780.4033113,49.336582785443454,89,6.9796302318573,0.4710043066490557,0.000872653809521951,49.33571013163393,49,2.96890926361084
1715434780.5255146,49.33601876247012,98,7.1018335819244385,0.525123696198002,0.00030863084418885077,49.33571013162593,50,3.0910122394561768
1715434780.6494582,49.335859507722624,107,7.2257771492004395,0.4911654418403748,0.00014937609730323497,49.33571013162532,51,3.214484453201294
1715434780.7948143,49.33572767438897,118,7.371133327484131,0.4949174427239981,1.7542766009191247e-05,49.33571013162296,52,3.3601083755493164
1715434780.9523985,49.3357279701835,130,7.528717517852783,0.5011819896291762,1.7838561973548284e-05,49.335710131621525,53,3.5177934169769287
1715434781.123862,49.33571284943965,143,7.700181007385254,0.505466805701074,2.717819893537954e-06,49.335710131619756,54,3.688772201538086
1715434781.3127897,49.33571116944467,157,7.889108657836914,0.5032529874598292,1.0378262476330628e-06,49.33571013161843,55,3.878941059112549
1715434781.512989,49.33571036367548,172,8.089308023452759,0.5030964343168957,2.32058731927925e-07,49.33571013161675,56,4.0785112380981445
1715434781.749465,49.33571015759469,190,8.325783967971802,0.503289592648113,2.5980082740558336e-08,49.335710131614604,57,4.314725160598755
1715434781.9833965,49.33571013284126,208,8.559715509414673,0.5034329920910436,1.2288606350177964e-09,49.335710131612394,58,4.548828125
1715434782.2570121,49.335710131715125,229,8.833331108093262,0.5033243570215049,1.0546880785410631e-10,49.33571013160966,59,4.82045841217041
1715434782.5607755,49.33571013164381,252,9.137094497680664,0.5033455186345739,3.734169138925441e-11,49.33571013160647,60,5.126121520996094
1715434782.8851225,49.33571013160608,277,9.46144151687622,0.5033508715085766,3.2878934889972733e-12,49.33571013160279,61,5.450312852859497
1715434783.2445524,49.33571013159843,305,9.820871353149414,0.5033524183550735,3.239094737900924e-14,49.3357101315984,62,5.8104283809661865
1715434783.6374304,49.33571013159338,335,10.213749408721924,0.5033519076351411,1.1922743338622874e-14,49.335710131593366,63,6.203567028045654
1715434784.0745237,49.33571013158727,369,10.650842666625977,0.5033519288882676,7.135652309944961e-16,49.33571013158727,64,6.639765501022339
1715434784.551255,49.33571013158014,406,11.12757396697998,0.5033519129975498,5.1232944080083235e-16,49.33571013158014,65,7.117233514785767
1715434785.0722497,49.33571013157184,446,11.648568630218506,0.5033519151465564,5.11122907864367e-16,49.33571013157184,66,7.637436389923096
1715434785.6704652,49.335710131561726,491,12.246784210205078,0.5033519155064075,5.111199987450367e-16,49.335710131561726,67,8.236307382583618
1715434786.3233733,49.33571013154976,540,12.899692296981812,0.5033519155165206,5.11116492486371e-16,49.33571013154976,68,8.891984224319458
1715434787.0478063,49.335710131535336,594,13.624125242233276,0.5033519155144391,5.111163516241431e-16,49.335710131535336,69,9.615007877349854
1715434787.8171828,49.33571013151801,653,14.39350175857544,0.5033519155138241,5.111161016835586e-16,49.33571013151801,70,10.382689237594604
1715434788.6517448,49.335710131496896,718,15.228063821792603,0.5033519155128906,5.111159128269171e-16,49.335710131496896,71,11.217600345611572
1715434789.579014,49.33571013147081,790,16.155333042144775,0.5033519155117451,5.111158330332951e-16,49.33571013147081,72,12.145522594451904
1715434790.601638,49.33571013143867,869,17.17795705795288,0.5033519155103302,5.111159243945509e-16,49.33571013143867,73,13.16743016242981
1715434791.7246463,49.33571013139874,956,18.300965309143066,0.5033519155085867,5.111162663914574e-16,49.33571013139874,74,14.290338277816772
1715434792.9579952,49.33571038098968,1052,19.534314155578613,0.5024370383799923,2.4964076629560706e-07,49.33571013134892,75,15.522957801818848
1715434794.2987118,49.33592710777747,1157,20.875030755996704,0.5258780323566353,0.00021697695771776625,49.335710130819756,76,16.863662719726562
1715434795.7650595,49.33571013373071,1272,22.341378450393677,0.5033211143714169,2.911943702603386e-09,49.33571013081876,77,18.330349683761597
1715434797.4040947,49.33571013081757,1400,23.980413675308228,0.5033519041591751,2.085295709997449e-15,49.33571013081757,78,19.969504594802856
1715434799.1844506,49.33571013081615,1539,25.760769605636597,0.5033519154571209,5.107213426230206e-16,49.33571013081615,79,21.749335527420044
1715434801.151438,49.34715281239955,1693,27.7277569770813,0.7040749313735556,0.011442681585221012,49.33571013081433,80,23.717525482177734
1715434803.3253899,49.33571028291693,1863,29.901708841323853,0.503006638972446,1.5212821161790688e-07,49.33571013078872,81,25.89102792739868
1715434805.710403,49.33571013078779,2049,32.28672194480896,0.5033519439801197,8.100603143692333e-16,49.33571013078779,82,28.275288581848145
1715434808.3407617,49.33572222245312,2254,34.91708064079285,0.5092025127032951,1.2091666464437518e-05,49.33571013078666,83,30.906100511550903
1715434811.1962383,49.33571013123617,2479,37.77255725860596,0.5033132268081157,4.6189869336344746e-10,49.335710130774274,84,33.761359453201294
1715434814.351492,49.33571013077353,2727,40.92781090736389,0.5033519152227287,5.107410963655357e-16,49.33571013077353,85,36.91737937927246
1715434817.8308082,49.33571013295914,3000,44.407127141952515,0.503444512949494,2.190217345336523e-09,49.33571013076892,86,40.39597201347351
1715434821.6302533,49.335710130768184,3299,48.20657229423523,0.503352190813959,3.5467526903439654e-14,49.33571013076815,87,44.19635534286499
1715434825.8231957,49.335710130766905,3629,52.39951467514038,0.5033509217365241,5.379069637643835e-13,49.335710130766365,88,48.388349294662476
1715434830.4388726,49.33571048888698,3992,57.01519155502319,0.5015323626518939,3.5812114596649625e-07,49.33571013076583,89,53.00535202026367
1715434835.5164971,49.38539962688579,4391,62.09281611442566,0.3136916840480572,0.04968949612167814,49.33571013076411,90,58.081700563430786
1715434841.1233509,49.37851013267562,4831,67.69966983795166,0.29491937416646624,0.04280000191363481,49.33571013076199,91,63.690043449401855
1715434847.3154213,51.69091761108053,5314,73.89174032211304,2.916540061021451,2.3552074803213383,49.33571013075919,92,69.88062739372253
1715434854.1019747,49.34904666349619,5845,80.67829370498657,0.4893789147842258,0.013336532740978306,49.33571013075521,93,76.66758394241333
1715434861.637551,49.335710360425644,6429,88.21387004852295,0.5040052609521691,2.296726950216212e-07,49.33571013075295,94,84.20229363441467
1715434870.1421034,49.33571013075145,7072,96.71842241287231,0.5033517877790784,2.3275617311245935e-14,49.33571013075143,95,92.70753765106201
1715434879.5548997,49.33976919968622,7779,106.1312186717987,0.46675278946700793,0.0040590689351834835,49.33571013075104,96,102.11937665939331
1715434889.9269683,49.33571013075085,8557,116.50328731536865,0.5033519242142789,5.450785997148764e-16,49.33571013075085,97,112.49319434165955
1715434901.4067278,49.335710130752446,9413,127.98304677009583,0.5033530563062607,5.023285807412989e-13,49.33571013075194,98,123.9713339805603
1715434913.9674883,49.33571013075325,10354,140.5438072681427,0.5033500761910676,8.714494460756501e-13,49.335710130752375,99,136.53198885917664
1715434927.790417,49.335710130752545,11389,154.36673593521118,0.5033519201527139,3.955663996022985e-15,49.33571013075254,100,150.35582756996155
1715434942.9047208,51.545405272484686,12528,169.48103976249695,2.0330569333571673,2.2096951417320123,49.33571013075267,101,165.46910071372986
1715434959.6129055,49.335710130753824,13781,186.18922448158264,0.5033532995762622,9.871654646569998e-13,49.33571013075284,102,182.1780867576599
1715434977.959921,49.335711143382895,15159,204.53623986244202,0.49874617860984627,1.012630028388666e-06,49.335710130752865,103,200.52474308013916
1715434998.1477458,49.335710980695545,16675,224.72406482696533,0.5045969298999137,8.49942629317266e-07,49.335710130752915,104,220.71295309066772
1715435020.383088,49.33571013075298,18342,246.95940709114075,0.5033518992641599,7.098611580754477e-16,49.33571013075298,105,242.9482159614563
1715435044.8049545,49.335710132163854,20177,271.3812735080719,0.5034016096734507,1.41079795894528e-09,49.33571013075306,106,267.3697016239166
1715435071.6508164,49.335710130755814,22194,298.2271354198456,0.5033536303933202,2.7211122244598522e-12,49.33571013075309,107,294.2153596878052
1715435101.2432754,49.33961166604117,24414,327.81959438323975,0.48548661266874255,0.0039015352880427843,49.33571013075313,108,323.8078489303589
1715435133.8015602,49.33571026474034,26855,360.37787914276123,0.502773370475793,1.3398722884394514e-07,49.335710130753114,109,356.3660771846771
1715435169.6982582,49.33571175361012,29540,396.2745771408081,0.5035438163491301,1.6228570125418155e-06,49.33571013075311,110,392.26282787323
1715435209.1374476,49.33574729975181,32494,435.7137665748596,0.49157676783059556,3.716899869906739e-05,49.33571013075311,111,431.70198464393616
1715435252.5670846,49.3363526339123,35744,479.14340353012085,0.450103930852655,0.0006425031591902321,49.33571013075311,112,475.1314239501953
1715435300.273501,49.335710359209095,39318,526.8498198986053,0.5036541852599209,2.2845598585131239e-07,49.33571013075311,113,522.8381731510162
1715435352.8731532,49.335710137237584,43250,579.4494721889496,0.5034334309250076,6.4844789373674855e-09,49.33571013075311,114,575.4375054836273
1715435410.7391393,49.35119803491207,47575,637.3154582977295,0.32614778065458583,0.015487904158969416,49.33571013075311,115,633.3047535419464
1715435474.585534,49.664250619758974,52332,701.1618530750275,0.3009762672607046,0.3285404890058664,49.33571013075311,116,697.1506736278534
